delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.7,1000,exp,0,10,10,8,65.26856029199996,66.25790841699995,66.25790841699995,66.25790841699995,space,0.2718497910000224,67.24081150066662,67.58051749999993,67.58051749999993,67.58051749999993,600,11,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585]",67.58051749999993,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.1,1000,exp,0,11,11,6,69.46863095899994,70.457692834,70.457692834,70.457692834,space,0.601339707999955,71.17520120866665,71.50890783399996,71.50890783399996,71.50890783399996,200,12,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945]",71.50890783399996,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.7,400,unexp,1,0,12,2,74.00187633400003,74.99156654199999,74.99156654199999,74.99156654199999,space,0.40251579200003107,76.1075022506666,76.43878670899994,76.43878670899994,76.43878670899994,500,13,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466]",,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.1,1000,exp,1,1,13,9,79.552152417,80.54301716700002,80.54301716700002,80.54301716700002,space,0.3041565000000901,80.9530169166667,81.27794825000001,81.27794825000001,81.27794825000001,200,14,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927]",81.27794825000001,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.4,1000,exp,1,2,14,4,83.41888883399997,84.40299529200001,84.40299529200001,84.410920584,space,0.5039537910000718,85.3198471666666,85.65225887500003,85.65225887500003,85.65225887500003,400,15,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986]",85.65225887500003,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.7,1000,exp,1,3,15,11,87.48577641700001,88.46996191699998,88.46996191699998,88.48669529200004,space,0.66946791700002,89.85315829166667,90.17803208399994,90.17803208399994,90.17803208399994,700,16,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963, 2.3593643330000305]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986, 2.359367249999991]",,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.1,1000,exp,1,4,16,3,92.535832959,93.52006037499996,93.52006037499996,93.52710562499999,space,0.336462417000007,93.95878062566659,94.292315959,94.292315959,94.292315959,100,17,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963, 2.3593643330000305, 1.8117736670000113]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986, 2.359367249999991, 1.8117764170000328]",94.292315959,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.4,1000,exp,1,5,17,7,96.10260958399999,97.08669874999998,97.08669874999998,97.09254670899998,space,0.272601375000022,97.7702644586666,98.10401249999995,98.10401249999995,98.10401249999995,200,18,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963, 2.3593643330000305, 1.8117736670000113, 1.918233999999984]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986, 2.359367249999991, 1.8117764170000328, 1.918236458000024]",,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.7,1000,exp,1,6,18,8,100.01953025,101.00368970900001,101.00368970900001,101.01006379199998,space,0.4240512919999446,102.14315591666663,102.476734792,102.476734792,102.476734792,600,19,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963, 2.3593643330000305, 1.8117736670000113, 1.918233999999984, 3.4982977079999955]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986, 2.359367249999991, 1.8117764170000328, 1.918236458000024, 3.4983008330000303]",102.476734792,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
0.4,1000,exp,1,7,19,10,105.97034591700003,106.95993124999995,106.95993124999995,106.95993124999995,space,0.4769852910000054,107.8428816666666,108.17566491699995,108.17566491699995,108.17566491699995,500,20,"[3.9612834580000253, 3.3855182500000183, 2.205716209000002, 2.3895200000000614, 2.880322417000002, 2.6793477919999305, 2.6689032079999606, 2.153580624999904, 2.8577587500000163, 2.798388791999969, 1.8957115829999793, 2.5001290410000365, 3.1194625839999617, 2.141895708999982, 1.8345965409999963, 2.3593643330000305, 1.8117736670000113, 1.918233999999984, 3.4982977079999955, 2.6181871250000768]","[3.9612862500000574, 3.385520917000008, 2.205719042000055, 2.389522750000083, 2.8803254580000157, 2.679350541999952, 2.668905957999982, 2.1535833339999044, 2.8577617500000088, 2.7983922079999957, 1.8957142079999585, 2.5001316249999945, 3.1194655000000466, 2.141897874999927, 1.834599207999986, 2.359367249999991, 1.8117764170000328, 1.918236458000024, 3.4983008330000303, 2.6181898330000877]",108.17566491699995,1,001,2023-11-09_11h08.52.731,Intentional_binding,2022.2.5,None,
